security_id,loan_id,collateral_type,face_value,coupon_rate,payment_frequency,next_payment_date,calculated_payment,trust_requirement_flag
SEC-0085,LN-000172,Cmo,392648.47,0.0546,Monthly,2026-12-15,1786.55,False
SEC-0086,LN-001459,Mbs,464320.05,0.0491,Semi-Annual,2026-07-01,11399.06,True
SEC-0087,LN-000102,Abs,495068.13,0.0739,Quarterly,2026-06-27,9146.38,False
SEC-0088,LN-002323,Abs,294828.54,0.0673,Semi-Annual,2026-12-19,9920.98,False
SEC-0089,LN-001637,Mbs,63351.99,0.0477,Monthly,2026-12-07,251.82,False
SEC-0090,LN-001041,Mbs,234973.65,0.0638,Monthly,2026-07-25,1249.28,True
SEC-0091,LN-000330,Mbs,395924.56,0.0347,Quarterly,2026-12-20,3434.65,False
SEC-0092,LN-001521,Mbs,23585.41,0.0531,Monthly,2026-11-17,104.37,False
SEC-0093,LN-000012,Mbs,37874.84,0.0287,Quarterly,2026-05-26,271.75,False
SEC-0094,LN-001342,Cmo,42907.31,0.0424,Quarterly,2026-03-24,454.82,False
SEC-0095,LN-000216,Clo,368207.52,0.0363,Quarterly,2026-09-23,3341.48,False
SEC-0096,LN-000339,Mbs,255571.65,0.0609,Semi-Annual,2026-12-09,7782.16,False
SEC-0097,LN-001800,Cmo,190759.99,0.0495,Monthly,2026-04-06,786.88,False
SEC-0098,LN-001751,Mbs,61752.35,0.0626,Monthly,2026-07-23,322.14,True
SEC-0099,LN-001509,Mbs,368797.72,0.0508,Quarterly,2026-06-10,4683.73,False
SEC-0100,LN-002422,Abs,167299.71,0.0293,Monthly,2026-04-14,408.49,False
SEC-0001,LN-000710,Abs,140008.79,0.0618,Monthly,2026-08-07,721.05,False
SEC-0002,LN-001224,Abs,329636.41,0.0667,Monthly,2026-06-25,1832.23,False
SEC-0003,LN-001113,Abs,283915.34,0.0702,Monthly,2026-07-31,1660.9,False
SEC-0004,LN-001292,Clo,187581.21,0.0536,Monthly,2026-04-11,837.86,True
SEC-0005,LN-000489,Clo,324328.86,0.0627,Monthly,2026-11-08,1694.62,False
SEC-0006,LN-001562,Abs,142898.54,0.0626,Quarterly,2026-03-19,2236.36,False
SEC-0007,LN-000047,Abs,399466.83,0.0328,Quarterly,2026-04-18,3275.63,False
SEC-0008,LN-000778,Mbs,122366.29,0.0332,Quarterly,2026-09-29,1015.64,False
SEC-0009,LN-001040,Mbs,87830.47,0.0285,Quarterly,2026-07-31,625.79,True
SEC-0010,LN-000711,Abs,393395.31,0.041,Monthly,2026-09-15,1344.1,False
SEC-0011,LN-000401,Abs,356867.1,0.0487,Monthly,2026-05-09,1448.29,True
SEC-0012,LN-001818,Abs,99493.1,0.0749,Monthly,2026-03-24,621.0,False
SEC-0013,LN-000250,Mbs,66960.42,0.0465,Semi-Annual,2026-08-11,1556.83,False
SEC-0014,LN-000391,Abs,420815.55,0.0613,Quarterly,2026-09-28,6449.0,False
SEC-0015,LN-000335,Abs,390533.26,0.0597,Monthly,2026-07-11,1942.9,False
SEC-0016,LN-000629,Clo,170356.11,0.0352,Monthly,2026-09-25,499.71,False
SEC-0017,LN-000137,Clo,332516.73,0.0279,Semi-Annual,2026-11-30,4638.61,False
SEC-0018,LN-001522,Mbs,70838.49,0.0523,Quarterly,2026-05-04,926.21,True
SEC-0019,LN-000827,Clo,258453.35,0.06,Semi-Annual,2026-08-23,7753.6,False
SEC-0020,LN-000727,Mbs,19177.84,0.0749,Monthly,2026-11-18,119.7,False
SEC-0021,LN-001501,Cmo,201884.92,0.0429,Monthly,2026-12-12,721.74,False
SEC-0022,LN-000990,Abs,46672.98,0.0698,Quarterly,2026-04-29,814.44,False
SEC-0023,LN-002420,Mbs,242822.12,0.0441,Quarterly,2026-06-18,2677.11,False
SEC-0024,LN-000935,Clo,216624.01,0.0595,Quarterly,2026-06-24,3222.28,False
SEC-0025,LN-000402,Cmo,227748.66,0.0549,Quarterly,2026-11-26,3125.85,True
SEC-0026,LN-001467,Clo,32212.34,0.0276,Quarterly,2026-11-04,222.27,False
SEC-0027,LN-000615,Mbs,187192.01,0.0289,Quarterly,2026-12-27,1352.46,False
SEC-0028,LN-001297,Cmo,380677.09,0.026,Monthly,2026-03-26,824.8,False
SEC-0029,LN-001183,Clo,190768.04,0.0435,Monthly,2026-04-04,691.53,True
SEC-0030,LN-002236,Cmo,360434.26,0.0623,Semi-Annual,2026-07-19,11227.53,False
SEC-0031,LN-001122,Abs,191044.57,0.0336,Monthly,2026-12-11,534.92,True
SEC-0032,LN-000131,Abs,217387.33,0.0553,Quarterly,2026-08-18,3005.38,False
SEC-0033,LN-001195,Cmo,286307.14,0.0394,Quarterly,2026-09-01,2820.13,True
SEC-0034,LN-000183,Clo,475834.15,0.0648,Semi-Annual,2026-11-20,15417.03,False
SEC-0035,LN-000364,Clo,63341.62,0.0649,Monthly,2026-10-02,342.57,True
SEC-0036,LN-000039,Clo,26127.75,0.0638,Monthly,2026-06-03,138.91,False
SEC-0037,LN-001373,Abs,307899.02,0.0512,Semi-Annual,2026-03-24,7882.21,False
SEC-0038,LN-000921,Mbs,475057.57,0.0392,Semi-Annual,2026-09-08,9311.13,True
SEC-0039,LN-000016,Mbs,494964.33,0.0655,Quarterly,2026-09-11,8105.04,True
SEC-0040,LN-000493,Cmo,247240.48,0.0343,Monthly,2026-09-12,706.7,True
SEC-0041,LN-001450,Clo,239359.99,0.0395,Monthly,2026-08-16,787.89,False
SEC-0042,LN-001132,Cmo,326032.25,0.0342,Quarterly,2026-07-13,2787.58,False
SEC-0043,LN-000311,Mbs,282261.03,0.0587,Semi-Annual,2026-11-26,8284.36,False
SEC-0044,LN-000739,Mbs,320703.15,0.0593,Semi-Annual,2026-08-03,9508.85,False
SEC-0045,LN-000546,Clo,438259.72,0.0576,Monthly,2026-04-15,2103.65,True
SEC-0046,LN-002462,Cmo,375690.02,0.0458,Monthly,2026-07-24,1433.88,False
SEC-0047,LN-000251,Clo,253469.92,0.03,Monthly,2026-09-29,633.67,False
SEC-0048,LN-000759,Mbs,236313.58,0.0706,Semi-Annual,2026-03-30,8341.87,False
SEC-0049,LN-001805,Mbs,323404.86,0.0504,Quarterly,2026-12-24,4074.9,False
SEC-0050,LN-001298,Clo,233296.08,0.0453,Monthly,2026-08-05,880.69,False
SEC-0051,LN-001632,Cmo,234311.88,0.0544,Monthly,2026-07-08,1062.21,False
SEC-0052,LN-001915,Abs,17989.89,0.0346,Quarterly,2026-05-31,155.61,False
SEC-0053,LN-000814,Clo,95291.43,0.0316,Monthly,2026-09-05,250.93,True
SEC-0054,LN-000029,Mbs,249371.68,0.0453,Semi-Annual,2026-10-02,5648.27,False
SEC-0055,LN-000958,Abs,413100.19,0.0364,Quarterly,2026-05-24,3759.21,True
SEC-0056,LN-002033,Clo,146576.23,0.0372,Monthly,2026-04-28,454.39,False
SEC-0057,LN-000477,Abs,266095.28,0.0696,Monthly,2026-09-26,1543.35,False
SEC-0058,LN-000318,Clo,179031.42,0.0515,Semi-Annual,2026-12-06,4610.06,True
SEC-0059,LN-000245,Mbs,61353.95,0.0492,Monthly,2026-07-09,251.55,True
SEC-0060,LN-000748,Clo,479566.26,0.0595,Monthly,2026-10-14,2377.85,False
SEC-0061,LN-000697,Abs,428790.2,0.0726,Semi-Annual,2026-07-16,15565.08,True
SEC-0062,LN-000272,Cmo,48461.29,0.0306,Semi-Annual,2026-06-01,741.46,False
SEC-0063,LN-001772,Mbs,362695.76,0.0667,Semi-Annual,2026-10-19,12095.9,True
SEC-0064,LN-001263,Mbs,180314.15,0.0542,Monthly,2026-08-21,814.42,False
SEC-0065,LN-002425,Abs,497476.41,0.0323,Monthly,2026-08-30,1339.04,False
SEC-0066,LN-000266,Clo,158175.27,0.0399,Monthly,2026-10-30,525.93,True
SEC-0067,LN-000921,Clo,126981.84,0.0491,Monthly,2026-12-17,519.57,False
SEC-0068,LN-000340,Clo,288266.37,0.0596,Quarterly,2026-05-21,4295.17,False
SEC-0069,LN-000389,Mbs,419211.82,0.0371,Monthly,2026-06-28,1296.06,False
SEC-0070,LN-002051,Mbs,104334.25,0.0517,Quarterly,2026-05-24,1348.52,False
SEC-0071,LN-001166,Abs,357607.36,0.0592,Monthly,2026-12-17,1764.2,True
SEC-0072,LN-000376,Clo,40089.23,0.0474,Monthly,2026-06-26,158.35,True
SEC-0073,LN-002034,Clo,460278.02,0.0682,Semi-Annual,2026-05-24,15695.48,False
SEC-0074,LN-002372,Abs,49726.71,0.0685,Monthly,2026-08-20,283.86,True
SEC-0075,LN-000146,Mbs,457973.37,0.0485,Monthly,2026-12-08,1850.98,False
SEC-0076,LN-001982,Mbs,250495.55,0.0736,Monthly,2026-05-23,1536.37,False
SEC-0077,LN-000293,Cmo,229564.65,0.0288,Monthly,2026-10-21,550.96,False
SEC-0078,LN-000432,Cmo,486920.47,0.0252,Monthly,2026-05-28,1022.53,False
SEC-0079,LN-000705,Clo,495288.25,0.044,Monthly,2026-12-29,1816.06,False
SEC-0080,LN-001999,Mbs,328587.28,0.0551,Quarterly,2026-06-03,4526.29,False
SEC-0081,LN-000399,Clo,72288.45,0.0565,Semi-Annual,2026-08-24,2042.15,True
SEC-0082,LN-000964,Mbs,258023.34,0.0488,Quarterly,2026-04-18,3147.88,False
SEC-0083,LN-002235,Cmo,269289.92,0.0312,Monthly,2026-12-25,700.15,False
SEC-0084,LN-002042,Abs,262078.75,0.0335,Quarterly,2026-12-12,2194.91,True
SEC-0085,LN-001829,Mbs,289051.0,0.0676,Monthly,2026-05-14,1628.32,False
SEC-0086,LN-002109,Cmo,19175.11,0.0684,Quarterly,2026-06-17,327.89,False
SEC-0087,LN-000939,Cmo,358501.37,0.0587,Quarterly,2026-08-24,5261.01,False
SEC-0088,LN-000710,Mbs,359073.21,0.0582,Monthly,2026-05-28,1741.51,True
SEC-0089,LN-000807,Clo,66580.19,0.0549,Semi-Annual,2026-03-30,1827.63,False
SEC-0090,LN-001464,Mbs,289417.33,0.0351,Semi-Annual,2026-08-25,5079.27,False
SEC-0091,LN-001326,Cmo,288496.98,0.0464,Semi-Annual,2026-10-12,6693.13,False
SEC-0092,LN-000011,Mbs,344400.71,0.0598,Monthly,2026-10-11,1716.26,False
SEC-0093,LN-001086,Abs,51844.87,0.0519,Quarterly,2026-08-17,672.69,True
SEC-0094,LN-001869,Clo,316986.62,0.0259,Semi-Annual,2026-10-27,4104.98,False
SEC-0095,LN-002274,Mbs,147568.46,0.0727,Monthly,2026-08-02,894.02,False
SEC-0096,LN-000772,Cmo,258431.47,0.0672,Semi-Annual,2026-05-31,8683.3,False
SEC-0097,LN-001595,Cmo,388928.54,0.038,Monthly,2026-06-19,1231.61,True
SEC-0098,LN-001608,Clo,355766.51,0.0558,Monthly,2026-05-08,1654.31,False
SEC-0099,LN-001334,Mbs,68262.48,0.0712,Quarterly,2026-05-21,1215.07,True
SEC-0100,LN-000885,Cmo,299680.55,0.0298,Quarterly,2026-06-17,2232.62,False
SEC-0001,LN-001390,Clo,484867.1,0.0502,Quarterly,2026-03-28,6085.08,False
SEC-0002,LN-000226,Abs,86817.02,0.0478,Semi-Annual,2026-07-29,2074.93,False
SEC-0003,LN-000825,Clo,427924.47,0.0455,Monthly,2026-12-30,1622.55,True
SEC-0004,LN-002266,Mbs,354248.56,0.0668,Monthly,2026-07-11,1971.98,True
SEC-0005,LN-000937,Mbs,389261.62,0.044,Semi-Annual,2026-07-11,8563.76,False
SEC-0006,LN-002307,Cmo,148159.58,0.0282,Monthly,2026-07-11,348.18,False
SEC-0007,LN-001912,Abs,151065.58,0.0283,Quarterly,2026-03-28,1068.79,False
SEC-0008,LN-001797,Mbs,453949.53,0.0271,Quarterly,2026-09-14,3075.51,False
SEC-0009,LN-000054,Cmo,186317.7,0.0455,Monthly,2026-04-24,706.45,False
SEC-0010,LN-000727,Clo,40877.54,0.0609,Monthly,2026-11-14,207.45,False
SEC-0011,LN-001545,Clo,304292.38,0.0352,Quarterly,2026-05-22,2677.77,False
SEC-0012,LN-001044,Mbs,71160.66,0.0573,Semi-Annual,2026-11-27,2038.75,True
SEC-0013,LN-001914,Abs,400332.16,0.0594,Quarterly,2026-11-10,5944.93,False
SEC-0014,LN-001777,Cmo,324455.76,0.0378,Quarterly,2026-09-22,3066.11,False
SEC-0015,LN-001597,Mbs,438615.99,0.055,Monthly,2026-06-17,2010.32,False
SEC-0016,LN-001915,Cmo,394570.25,0.0592,Monthly,2026-09-29,1946.55,True
SEC-0017,LN-002467,Clo,64935.69,0.0483,Monthly,2026-11-21,261.37,False
SEC-0018,LN-000850,Cmo,196724.63,0.0418,Monthly,2026-11-12,685.26,False
SEC-0019,LN-002110,Clo,389534.52,0.056,Monthly,2026-05-24,1817.83,False
SEC-0020,LN-002264,Abs,214497.32,0.0739,Monthly,2026-06-06,1320.95,False
SEC-0021,LN-000003,Abs,486459.09,0.0463,Monthly,2026-06-21,1876.92,False
SEC-0022,LN-000160,Clo,370512.82,0.0446,Monthly,2026-07-08,1377.07,False
SEC-0023,LN-000781,Mbs,17594.96,0.0482,Monthly,2026-03-31,70.67,False
SEC-0024,LN-000893,Clo,441192.99,0.0288,Quarterly,2026-10-10,3176.59,True
SEC-0025,LN-002031,Cmo,59394.34,0.0527,Quarterly,2026-03-22,782.52,True
SEC-0026,LN-002377,Cmo,78856.62,0.0414,Monthly,2026-07-31,272.06,True
SEC-0027,LN-000580,Cmo,369901.28,0.0311,Semi-Annual,2026-10-12,5751.96,False
SEC-0028,LN-001934,Mbs,433834.59,0.0483,Monthly,2026-07-06,1683.33,False
SEC-0029,LN-001381,Abs,272811.32,0.0252,Semi-Annual,2026-06-26,3437.42,False
SEC-0030,LN-001291,Abs,151634.37,0.0451,Monthly,2026-06-27,569.89,True
SEC-0031,LN-001641,Cmo,182144.62,0.0303,Semi-Annual,2026-04-17,2759.49,True
SEC-0032,LN-000952,Mbs,178015.77,0.0262,Monthly,2026-06-13,388.67,True
SEC-0033,LN-000988,Cmo,170072.27,0.0662,Quarterly,2026-10-25,2814.7,True
SEC-0034,LN-001219,Abs,129025.74,0.0708,Monthly,2026-11-20,761.25,True
SEC-0035,LN-000921,Clo,308344.88,0.0354,Quarterly,2026-08-28,2728.85,False
SEC-0036,LN-001356,Cmo,451198.61,0.052,Monthly,2026-11-04,1955.19,False
SEC-0037,LN-000170,Cmo,160470.38,0.0389,Monthly,2026-07-19,520.19,False
SEC-0038,LN-000521,Cmo,101480.21,0.0497,Quarterly,2026-10-19,1260.89,False
SEC-0039,LN-001487,Abs,420903.06,0.0468,Monthly,2026-10-08,1641.52,False
SEC-0040,LN-000040,Mbs,373473.83,0.0385,Semi-Annual,2026-04-05,7189.37,False
SEC-0041,LN-001561,Clo,466110.15,0.06,Monthly,2026-09-25,2330.55,False
SEC-0042,LN-001419,Clo,91104.67,0.0313,Monthly,2026-08-22,237.63,False
SEC-0043,LN-000955,Clo,80683.14,0.0277,Quarterly,2026-10-02,558.73,True
SEC-0044,LN-000984,Cmo,275300.4,0.0634,Monthly,2026-12-14,1386.92,True
SEC-0045,LN-000975,Abs,311072.49,0.0583,Monthly,2026-12-08,1511.29,True
SEC-0046,LN-000038,Clo,245284.99,0.0499,Quarterly,2026-04-03,3059.93,False
SEC-0047,LN-002376,Cmo,303493.65,0.0484,Quarterly,2026-12-06,3672.27,True
SEC-0048,LN-001275,Mbs,98386.09,0.0499,Semi-Annual,2026-05-09,2454.73,False
SEC-0049,LN-001200,Cmo,245010.74,0.0469,Monthly,2026-11-01,957.58,True
SEC-0050,LN-001626,Clo,332465.35,0.0446,Quarterly,2026-11-03,3706.99,False
SEC-0051,LN-000914,Clo,222026.16,0.05,Monthly,2026-04-05,925.11,True
SEC-0052,LN-000454,Mbs,342929.19,0.0514,Monthly,2026-07-18,1468.88,False
SEC-0053,LN-000037,Abs,231083.73,0.0596,Quarterly,2026-12-05,3443.15,True
SEC-0054,LN-001712,Mbs,173463.79,0.0606,Monthly,2026-12-15,875.99,True
SEC-0055,LN-000796,Mbs,158766.47,0.0439,Monthly,2026-10-03,580.82,False
SEC-0056,LN-000973,Clo,211342.01,0.0457,Monthly,2026-04-04,804.86,False
SEC-0057,LN-000593,Clo,21313.92,0.0437,Quarterly,2026-12-25,232.85,True
SEC-0058,LN-001138,Abs,337577.32,0.0518,Semi-Annual,2026-09-29,8743.25,False
SEC-0059,LN-001325,Clo,424101.76,0.0477,Quarterly,2026-12-04,5057.41,False
SEC-0060,LN-002272,Mbs,183767.28,0.0695,Monthly,2026-04-09,1064.32,False
SEC-0061,LN-000318,Mbs,32556.24,0.0598,Quarterly,2026-06-20,486.72,False
SEC-0062,LN-002397,Abs,493520.04,0.0699,Quarterly,2026-08-11,8624.26,False
SEC-0063,LN-002163,Clo,139212.15,0.0605,Monthly,2026-10-26,701.86,True
SEC-0064,LN-001347,Clo,72044.35,0.0735,Monthly,2026-10-04,441.27,False
SEC-0065,LN-001592,Mbs,191178.73,0.0568,Monthly,2026-08-17,904.91,False
SEC-0066,LN-001890,Mbs,371892.95,0.0732,Monthly,2026-08-08,2268.55,False
SEC-0067,LN-002088,Clo,154019.13,0.0329,Semi-Annual,2026-11-06,2533.61,False
SEC-0068,LN-001997,Cmo,291604.57,0.0276,Monthly,2026-06-08,670.69,False
SEC-0069,LN-001773,Mbs,213624.4,0.054,Monthly,2026-10-17,961.31,False
SEC-0070,LN-001313,Mbs,67704.36,0.0742,Semi-Annual,2026-08-12,2511.83,False
SEC-0071,LN-001286,Mbs,171840.64,0.0459,Semi-Annual,2026-04-11,3943.74,False
SEC-0072,LN-000216,Abs,365186.55,0.0356,Quarterly,2026-12-04,3250.16,False
SEC-0073,LN-002384,Clo,309881.91,0.0511,Monthly,2026-05-26,1319.58,False
SEC-0074,LN-002140,Clo,68691.41,0.0574,Monthly,2026-11-07,328.57,True
SEC-0075,LN-002401,Clo,90027.98,0.0408,Monthly,2026-11-01,306.1,False
SEC-0076,LN-001705,Mbs,323959.35,0.0607,Monthly,2026-04-30,1638.69,False
SEC-0077,LN-000363,Clo,408573.55,0.0738,Monthly,2026-11-26,2512.73,False
SEC-0078,LN-001717,Clo,181242.5,0.0698,Quarterly,2026-05-11,3162.68,False
SEC-0079,LN-001194,Clo,301702.27,0.0396,Monthly,2026-06-15,995.62,False
SEC-0080,LN-000356,Abs,93615.36,0.0413,Monthly,2026-12-19,322.19,False
SEC-0081,LN-000191,Abs,162574.41,0.0436,Monthly,2026-05-23,590.69,False
SEC-0082,LN-002470,Mbs,19932.4,0.0447,Quarterly,2026-10-02,222.74,True
SEC-0083,LN-000700,Clo,386455.21,0.03,Quarterly,2026-10-12,2898.41,True
SEC-0084,LN-002055,Mbs,206494.81,0.0631,Quarterly,2026-08-27,3257.46,False
SEC-0085,LN-002181,Mbs,409901.53,0.0433,Monthly,2026-10-31,1479.06,False
SEC-0086,LN-000557,Mbs,357102.77,0.069,Monthly,2026-03-27,2053.34,False
SEC-0087,LN-000826,Mbs,416084.69,0.0713,Monthly,2026-06-14,2472.24,False
SEC-0088,LN-001055,Mbs,149972.75,0.0262,Monthly,2026-11-02,327.44,False
SEC-0089,LN-000426,Mbs,100703.28,0.0744,Semi-Annual,2026-06-26,3746.16,False
SEC-0090,LN-002411,Abs,486233.78,0.0605,Semi-Annual,2026-11-02,14708.57,False
SEC-0091,LN-001575,Cmo,361490.62,0.051,Quarterly,2026-04-30,4609.01,False
SEC-0092,LN-002130,Abs,418680.71,0.0445,Semi-Annual,2026-07-21,9315.65,False
SEC-0093,LN-002404,Mbs,16435.35,0.0509,Quarterly,2026-08-27,209.14,False
SEC-0094,LN-000589,Cmo,183686.19,0.0412,Monthly,2026-06-06,630.66,False
SEC-0095,LN-002013,Cmo,373980.18,0.0561,Semi-Annual,2026-05-17,10490.14,False
SEC-0096,LN-001548,Clo,48211.59,0.0296,Monthly,2026-04-30,118.92,False
SEC-0097,LN-000295,Mbs,287996.57,0.0561,Quarterly,2026-05-12,4039.15,True
SEC-0098,LN-001986,Mbs,220245.66,0.0388,Monthly,2026-10-31,712.13,True
SEC-0099,LN-001248,Abs,18632.09,0.0259,Monthly,2026-09-16,40.21,True
SEC-0100,LN-001549,Cmo,125628.03,0.0526,Quarterly,2026-04-27,1652.01,True
SEC-0001,LN-001691,Cmo,149548.07,0.0539,Monthly,2026-12-08,671.72,True
SEC-0002,LN-001137,Mbs,64811.37,0.0463,Monthly,2026-09-27,250.06,False
SEC-0003,LN-001257,Clo,319453.09,0.0286,Monthly,2026-12-01,761.36,False
SEC-0004,LN-002065,Mbs,128774.96,0.0697,Monthly,2026-06-04,747.97,False
SEC-0005,LN-000360,Cmo,146033.55,0.0556,Semi-Annual,2026-09-24,4059.73,False
SEC-0006,LN-000700,Clo,450136.91,0.0308,Quarterly,2026-12-21,3466.05,False
SEC-0007,LN-000448,Clo,238890.32,0.0505,Monthly,2026-09-25,1005.33,False
SEC-0008,LN-002413,Cmo,202142.79,0.0499,Monthly,2026-04-06,840.58,False
SEC-0009,LN-000675,Mbs,364696.81,0.028,Semi-Annual,2026-06-10,5105.76,False
SEC-0010,LN-001008,Mbs,455710.76,0.0553,Monthly,2026-09-02,2100.07,False
SEC-0011,LN-001350,Mbs,22267.8,0.0654,Monthly,2026-12-29,121.36,False
SEC-0012,LN-002462,Abs,229637.03,0.0625,Monthly,2026-05-30,1196.03,False
SEC-0013,LN-000586,Abs,309282.86,0.0351,Semi-Annual,2026-06-06,5427.91,True
SEC-0014,LN-001257,Clo,166095.92,0.0681,Monthly,2026-05-28,942.59,False
SEC-0015,LN-001248,Mbs,388479.78,0.0421,Monthly,2026-06-14,1362.92,True
SEC-0016,LN-000994,Abs,486023.76,0.0723,Monthly,2026-04-10,2928.29,True
SEC-0017,LN-001436,Clo,472279.41,0.0286,Monthly,2026-10-15,1125.6,False
SEC-0018,LN-000572,Cmo,140331.44,0.0493,Quarterly,2026-08-19,1729.58,False
SEC-0019,LN-002383,Cmo,120905.76,0.0549,Monthly,2026-08-20,553.14,False
SEC-0020,LN-001246,Mbs,479170.36,0.0374,Monthly,2026-10-29,1493.41,False
SEC-0021,LN-002085,Cmo,234727.96,0.0636,Monthly,2026-08-09,1244.06,False
SEC-0022,LN-000989,Cmo,112065.88,0.0563,Monthly,2026-06-15,525.78,False
SEC-0023,LN-000278,Cmo,356428.51,0.0259,Semi-Annual,2026-05-14,4615.75,True
SEC-0024,LN-001220,Clo,149365.96,0.0554,Semi-Annual,2026-05-21,4137.44,False
SEC-0025,LN-001888,Cmo,140951.02,0.0496,Monthly,2026-06-26,582.6,False
SEC-0026,LN-000484,Cmo,440832.03,0.0348,Monthly,2026-03-16,1278.41,False
SEC-0027,LN-001266,Clo,89614.79,0.0748,Monthly,2026-07-22,558.6,True
SEC-0028,LN-000731,Abs,41552.54,0.0699,Quarterly,2026-03-21,726.13,True
SEC-0029,LN-002240,Clo,141901.36,0.0396,Quarterly,2026-11-04,1404.82,False
SEC-0030,LN-001041,Abs,307403.25,0.0521,Monthly,2026-11-24,1334.64,False
SEC-0031,LN-000918,Clo,70313.05,0.0408,Quarterly,2026-11-25,717.19,False
SEC-0032,LN-002449,Mbs,241081.39,0.0638,Quarterly,2026-12-18,3845.25,False
SEC-0033,LN-000886,Cmo,317395.18,0.0715,Semi-Annual,2026-03-17,9913.63,True
SEC-0034,LN-000022,Abs,425881.13,0.0429,Monthly,2026-11-22,1522.53,False
SEC-0035,LN-000474,Clo,122636.1,0.0653,Monthly,2026-07-14,667.34,False
SEC-0036,LN-002258,Abs,410499.7,0.0499,Monthly,2026-07-04,1706.99,True
SEC-0037,LN-002354,Abs,125104.07,0.0448,Semi-Annual,2026-11-13,2802.33,False
SEC-0038,LN-000704,Cmo,341615.61,0.0719,Quarterly,2026-11-02,6140.54,False
SEC-0039,LN-000687,Abs,221030.05,0.0505,Quarterly,2026-10-10,2790.5,False
SEC-0040,LN-000285,Clo,66193.81,0.0484,Monthly,2026-10-27,266.98,True
SEC-0041,LN-000716,Mbs,359989.1,0.0586,Monthly,2026-04-24,1757.95,False
SEC-0042,LN-000763,Mbs,116703.68,0.0381,Monthly,2026-03-18,370.53,False
SEC-0043,LN-001251,Cmo,96545.48,0.0412,Quarterly,2026-07-18,994.42,False
SEC-0044,LN-000948,Clo,185578.24,0.0716,Monthly,2026-12-20,1107.28,True
SEC-0045,LN-002429,Clo,330112.22,0.0589,Monthly,2026-08-04,1620.3,False
SEC-0046,LN-001031,Mbs,124658.27,0.0663,Quarterly,2026-12-25,2066.21,False
SEC-0047,LN-000029,Clo,99994.15,0.0386,Monthly,2026-06-29,321.65,False
SEC-0048,LN-000907,Abs,14877.28,0.0522,Monthly,2026-04-09,64.72,False
SEC-0049,LN-002127,Cmo,241105.12,0.0736,Monthly,2026-06-17,1478.78,False
SEC-0050,LN-000570,Mbs,220036.33,0.0409,Semi-Annual,2026-05-29,4499.74,True
SEC-0051,LN-002007,Cmo,124595.19,0.033,Quarterly,2026-04-12,1027.91,False
SEC-0052,LN-001454,Abs,36289.56,0.0505,Semi-Annual,2026-09-09,916.31,True
SEC-0053,LN-000738,Mbs,220335.38,0.0444,Monthly,2026-04-02,815.24,True
SEC-0054,LN-000516,Clo,396220.5,0.033,Semi-Annual,2026-05-28,6537.64,False
SEC-0055,LN-002001,Clo,360488.24,0.0694,Semi-Annual,2026-03-31,12508.94,True
SEC-0056,LN-002445,Abs,431789.5,0.0745,Quarterly,2026-08-14,8042.08,False
SEC-0057,LN-000039,Mbs,14695.52,0.0534,Semi-Annual,2026-08-31,392.37,False
SEC-0058,LN-000887,Cmo,483545.47,0.0637,Monthly,2026-04-28,2566.82,False
SEC-0059,LN-002205,Mbs,177292.0,0.068,Monthly,2026-04-09,1004.65,False
SEC-0060,LN-001099,Clo,495294.92,0.06,Monthly,2026-05-09,2476.47,False
SEC-0061,LN-001824,Mbs,133783.54,0.0272,Quarterly,2026-10-14,909.73,True
SEC-0062,LN-001711,Mbs,241052.83,0.0329,Quarterly,2026-06-14,1982.66,False
SEC-0063,LN-000974,Clo,183424.56,0.0285,Quarterly,2026-06-05,1306.9,True
SEC-0064,LN-001563,Clo,184322.75,0.0255,Monthly,2026-08-07,391.69,False
SEC-0065,LN-000989,Cmo,422718.23,0.0403,Monthly,2026-12-27,1419.63,False
SEC-0066,LN-000021,Mbs,375745.28,0.0446,Monthly,2026-06-13,1396.52,False
SEC-0067,LN-002351,Clo,496154.2,0.0371,Quarterly,2026-11-03,4601.83,True
SEC-0068,LN-000869,Abs,310622.19,0.0282,Monthly,2026-09-15,729.96,True
SEC-0069,LN-000084,Clo,236995.74,0.0515,Semi-Annual,2026-04-02,5505.55,False
SEC-0070,LN-001683,Cmo,54136.19,0.0387,Monthly,2026-05-01,174.59,False
SEC-0071,LN-001977,Cmo,498315.1,0.0648,Monthly,2026-08-15,2690.9,False
SEC-0072,LN-001411,Abs,280250.02,0.0254,Semi-Annual,2026-08-27,3559.18,False
SEC-0073,LN-001531,Cmo,353233.96,0.0671,Monthly,2026-09-19,1975.17,True
SEC-0074,LN-000570,Mbs,209303.77,0.0727,Monthly,2026-09-25,1268.03,True
SEC-0075,LN-000934,Cmo,278380.7,0.0608,Monthly,2026-04-18,1410.46,False
SEC-0076,LN-001981,Abs,471863.09,0.0617,Monthly,2026-10-19,2426.16,False
SEC-0077,LN-001856,Cmo,91545.52,0.0717,Semi-Annual,2026-12-21,3281.91,True
SEC-0078,LN-000793,Abs,153262.57,0.0355,Quarterly,2026-04-17,1360.21,False
SEC-0079,LN-000792,Cmo,84509.27,0.0747,Monthly,2026-08-11,526.07,False
SEC-0080,LN-001810,Clo,398185.79,0.0637,Quarterly,2026-11-11,6341.11,True
SEC-0081,LN-001295,Abs,40402.18,0.0613,Monthly,2026-05-22,206.39,False
