security_id,loan_id,collateral_type,face_value,coupon_rate,payment_frequency,expected_payment,actual_payment,variance_amt,variance_pct,trust_requirement_flag,compliance_status
SEC-0013,LN-001647,Cmo,410615.52,0.054,Monthly,1847.77,1847.77,0.0,0.0,False,COMPLIANT
SEC-0014,LN-001693,Mbs,304765.41,0.0415,Quarterly,3161.94,3161.94,0.0,0.0,True,COMPLIANT
SEC-0015,LN-001313,Mbs,379061.97,0.067,Monthly,2116.43,2116.43,0.0,0.0,False,COMPLIANT
SEC-0016,LN-002036,Clo,222326.55,0.0631,Semi-Annual,7014.4,7014.4,0.0,0.0,True,COMPLIANT
SEC-0017,LN-000478,Abs,278215.1,0.061,Monthly,1414.26,1414.26,0.0,0.0,False,COMPLIANT
SEC-0018,LN-001255,Abs,40414.37,0.0749,Monthly,252.25,252.25,0.0,0.0,False,COMPLIANT
SEC-0019,LN-000923,Abs,54030.38,0.038,Monthly,171.1,171.1,0.0,0.0,False,COMPLIANT
SEC-0020,LN-000420,Mbs,416418.45,0.0618,Quarterly,6433.67,6433.67,0.0,0.0,False,COMPLIANT
SEC-0021,LN-002205,Clo,39239.11,0.0526,Monthly,172.0,172.0,0.0,0.0,False,COMPLIANT
SEC-0022,LN-001121,Cmo,93005.57,0.0406,Quarterly,944.01,944.01,0.0,0.0,False,COMPLIANT
SEC-0023,LN-000951,Clo,399958.0,0.033,Semi-Annual,6599.31,6599.31,0.0,0.0,True,COMPLIANT
SEC-0024,LN-002337,Mbs,10561.52,0.0698,Semi-Annual,368.6,368.6,0.0,0.0,False,COMPLIANT
SEC-0025,LN-001278,Cmo,148378.12,0.0548,Monthly,677.59,677.59,0.0,0.0,False,COMPLIANT
SEC-0026,LN-002244,Abs,296178.94,0.0662,Semi-Annual,9803.52,9803.52,0.0,0.0,False,COMPLIANT
SEC-0027,LN-001858,Clo,301770.47,0.0523,Quarterly,3945.65,3945.65,0.0,0.0,False,COMPLIANT
SEC-0028,LN-000517,Clo,390804.93,0.036,Monthly,1172.41,1172.41,0.0,0.0,True,COMPLIANT
SEC-0029,LN-001659,Mbs,257903.86,0.0419,Monthly,900.51,900.51,0.0,0.0,False,COMPLIANT
SEC-0030,LN-001866,Clo,259606.92,0.0441,Monthly,954.06,954.06,0.0,0.0,False,COMPLIANT
SEC-0031,LN-001142,Cmo,365402.18,0.0736,Semi-Annual,13446.8,13446.8,0.0,0.0,True,COMPLIANT
SEC-0032,LN-001933,Clo,254325.99,0.0253,Monthly,536.2,536.2,0.0,0.0,False,COMPLIANT
SEC-0033,LN-000815,Mbs,308160.63,0.0743,Monthly,1908.03,1908.03,0.0,0.0,False,COMPLIANT
SEC-0034,LN-002276,Clo,449909.29,0.074,Quarterly,8323.32,8323.32,0.0,0.0,False,COMPLIANT
SEC-0035,LN-001901,Cmo,206710.99,0.0748,Quarterly,3865.5,3865.5,0.0,0.0,True,COMPLIANT
SEC-0036,LN-002264,Cmo,198711.28,0.0488,Quarterly,2424.28,2424.28,0.0,0.0,False,COMPLIANT
SEC-0037,LN-002063,Mbs,11739.01,0.0732,Quarterly,214.82,214.82,0.0,0.0,False,COMPLIANT
SEC-0038,LN-002095,Abs,310578.87,0.0448,Monthly,1159.49,1159.49,0.0,0.0,True,COMPLIANT
SEC-0039,LN-002372,Mbs,24588.23,0.0263,Semi-Annual,323.34,323.34,0.0,0.0,False,COMPLIANT
SEC-0040,LN-000130,Abs,257032.76,0.0362,Monthly,775.38,775.38,0.0,0.0,False,COMPLIANT
SEC-0041,LN-000095,Cmo,404074.56,0.0723,Quarterly,7303.65,7303.65,0.0,0.0,False,COMPLIANT
SEC-0042,LN-001956,Clo,279461.32,0.0257,Quarterly,1795.54,1795.54,0.0,0.0,False,COMPLIANT
SEC-0043,LN-000794,Clo,142121.72,0.0523,Monthly,619.41,619.41,0.0,0.0,False,COMPLIANT
SEC-0044,LN-001835,Cmo,395222.53,0.0288,Semi-Annual,5691.2,5691.2,0.0,0.0,True,COMPLIANT
SEC-0045,LN-002117,Mbs,142161.33,0.0393,Monthly,465.58,465.58,0.0,0.0,False,COMPLIANT
SEC-0046,LN-001684,Clo,369185.57,0.0294,Monthly,904.5,904.5,0.0,0.0,False,COMPLIANT
SEC-0047,LN-000011,Mbs,309026.64,0.068,Semi-Annual,10506.91,10506.91,0.0,0.0,True,COMPLIANT
SEC-0048,LN-001866,Clo,93298.19,0.0546,Quarterly,1273.52,1273.52,0.0,0.0,False,COMPLIANT
SEC-0049,LN-000712,Abs,453515.6,0.0701,Quarterly,7947.86,7947.86,0.0,0.0,False,COMPLIANT
SEC-0050,LN-002071,Clo,108315.4,0.0594,Quarterly,1608.48,1608.48,0.0,0.0,False,COMPLIANT
SEC-0051,LN-000815,Abs,494897.67,0.0736,Semi-Annual,18212.23,18212.23,0.0,0.0,False,COMPLIANT
SEC-0052,LN-000346,Clo,13582.14,0.0505,Monthly,57.16,57.16,0.0,0.0,False,COMPLIANT
SEC-0053,LN-002350,Clo,139106.85,0.0569,Monthly,659.6,659.6,0.0,0.0,True,COMPLIANT
SEC-0054,LN-000363,Clo,107931.55,0.0538,Monthly,483.89,483.89,0.0,0.0,False,COMPLIANT
SEC-0055,LN-002444,Clo,16856.77,0.0492,Monthly,69.11,69.11,0.0,0.0,False,COMPLIANT
SEC-0056,LN-002266,Clo,368860.27,0.0673,Quarterly,6206.07,6206.07,0.0,0.0,False,COMPLIANT
SEC-0057,LN-002189,Mbs,349778.64,0.0572,Monthly,1667.28,1667.28,0.0,0.0,False,COMPLIANT
SEC-0058,LN-000985,Abs,398251.97,0.0651,Monthly,2160.52,2160.52,0.0,0.0,False,COMPLIANT
SEC-0059,LN-001640,Abs,135782.29,0.0643,Monthly,727.57,727.57,0.0,0.0,False,COMPLIANT
SEC-0060,LN-000828,Clo,227724.23,0.0346,Quarterly,1969.81,1969.81,0.0,0.0,True,COMPLIANT
SEC-0061,LN-000356,Mbs,332965.63,0.0575,Semi-Annual,9572.76,9572.76,0.0,0.0,True,COMPLIANT
SEC-0062,LN-001348,Mbs,225486.57,0.035,Monthly,657.67,657.67,0.0,0.0,True,COMPLIANT
SEC-0063,LN-001864,Cmo,351689.63,0.0542,Quarterly,4765.39,4765.39,0.0,0.0,False,COMPLIANT
SEC-0064,LN-000127,Cmo,320646.97,0.0589,Monthly,1573.84,1573.84,0.0,0.0,True,COMPLIANT
SEC-0065,LN-000604,Mbs,66177.42,0.0749,Quarterly,1239.17,1239.17,0.0,0.0,False,COMPLIANT
SEC-0066,LN-001929,Cmo,392711.13,0.0265,Monthly,867.24,867.24,0.0,0.0,True,COMPLIANT
SEC-0067,LN-001014,Abs,363131.42,0.0296,Monthly,895.72,895.72,0.0,0.0,False,COMPLIANT
SEC-0068,LN-000051,Mbs,331358.85,0.0289,Quarterly,2394.07,2394.07,0.0,0.0,False,COMPLIANT
SEC-0069,LN-001431,Cmo,85995.87,0.0449,Semi-Annual,1930.61,1930.61,0.0,0.0,False,COMPLIANT
SEC-0070,LN-001793,Mbs,141318.26,0.0661,Monthly,778.43,778.43,0.0,0.0,False,COMPLIANT
SEC-0071,LN-001637,Cmo,202656.75,0.0672,Quarterly,3404.63,3404.63,0.0,0.0,True,COMPLIANT
SEC-0072,LN-001646,Mbs,147165.51,0.0618,Quarterly,2273.71,2273.71,0.0,0.0,False,COMPLIANT
SEC-0073,LN-002468,Clo,121627.04,0.0698,Semi-Annual,4244.78,4244.78,0.0,0.0,True,COMPLIANT
SEC-0074,LN-001206,Abs,404625.26,0.0411,Monthly,1385.84,1385.84,0.0,0.0,False,COMPLIANT
SEC-0075,LN-001855,Cmo,322733.8,0.0294,Monthly,790.7,790.7,0.0,0.0,False,COMPLIANT
SEC-0076,LN-000567,Clo,287081.34,0.0279,Semi-Annual,4004.78,4004.78,0.0,0.0,False,COMPLIANT
SEC-0077,LN-002419,Mbs,120716.83,0.0676,Monthly,680.04,680.04,0.0,0.0,False,COMPLIANT
SEC-0078,LN-000936,Clo,459857.52,0.0615,Monthly,2356.77,2356.77,0.0,0.0,False,COMPLIANT
SEC-0079,LN-001935,Abs,103679.69,0.0599,Monthly,517.53,517.53,0.0,0.0,False,COMPLIANT
SEC-0080,LN-001333,Cmo,399525.96,0.042,Semi-Annual,8390.05,8390.05,0.0,0.0,False,COMPLIANT
SEC-0081,LN-000202,Cmo,483669.61,0.044,Monthly,1773.46,1773.46,0.0,0.0,False,COMPLIANT
SEC-0082,LN-002361,Mbs,366275.44,0.0729,Semi-Annual,13350.74,13350.74,0.0,0.0,False,COMPLIANT
SEC-0083,LN-000117,Abs,496500.8,0.0282,Monthly,1166.78,1166.78,0.0,0.0,True,COMPLIANT
SEC-0084,LN-000937,Clo,329015.05,0.0637,Monthly,1746.52,1746.52,0.0,0.0,False,COMPLIANT
SEC-0085,LN-000575,Mbs,116555.57,0.0405,Monthly,393.38,393.38,0.0,0.0,False,COMPLIANT
SEC-0086,LN-002292,Cmo,109871.55,0.027,Monthly,247.21,247.21,0.0,0.0,True,COMPLIANT
SEC-0087,LN-000537,Clo,169036.5,0.0621,Quarterly,2624.29,2624.29,0.0,0.0,False,COMPLIANT
SEC-0088,LN-001626,Mbs,13493.71,0.0415,Quarterly,140.0,140.0,0.0,0.0,False,COMPLIANT
SEC-0089,LN-002123,Clo,344032.25,0.0611,Monthly,1751.7,1751.7,0.0,0.0,False,COMPLIANT
SEC-0090,LN-000386,Clo,141647.21,0.0604,Monthly,712.96,712.96,0.0,0.0,False,COMPLIANT
SEC-0091,LN-000475,Mbs,409439.78,0.0517,Quarterly,5292.01,5292.01,0.0,0.0,False,COMPLIANT
SEC-0092,LN-000418,Clo,185994.6,0.0639,Semi-Annual,5942.53,5942.53,0.0,0.0,True,COMPLIANT
SEC-0093,LN-002395,Clo,245178.68,0.0541,Quarterly,3316.04,3316.04,0.0,0.0,True,COMPLIANT
SEC-0094,LN-000939,Abs,483187.57,0.0393,Semi-Annual,9494.64,9494.64,0.0,0.0,False,COMPLIANT
SEC-0095,LN-000955,Abs,128664.34,0.0617,Monthly,661.55,661.55,0.0,0.0,False,COMPLIANT
SEC-0096,LN-000876,Cmo,363414.51,0.0545,Semi-Annual,9903.05,9903.05,0.0,0.0,False,COMPLIANT
SEC-0097,LN-000763,Abs,380007.72,0.0256,Monthly,810.68,810.68,0.0,0.0,False,COMPLIANT
SEC-0098,LN-001203,Mbs,118289.1,0.0701,Monthly,691.01,691.01,0.0,0.0,True,COMPLIANT
SEC-0099,LN-001206,Clo,255488.45,0.0523,Semi-Annual,6681.02,6681.02,0.0,0.0,False,COMPLIANT
SEC-0100,LN-000664,Cmo,181598.94,0.0684,Semi-Annual,6210.68,6210.68,0.0,0.0,True,COMPLIANT
SEC-0001,LN-000025,Abs,388234.06,0.0691,Quarterly,6706.74,6706.74,0.0,0.0,True,COMPLIANT
SEC-0002,LN-001991,Clo,315016.83,0.0472,Monthly,1239.07,1239.07,0.0,0.0,False,COMPLIANT
SEC-0003,LN-001204,Mbs,243231.7,0.0504,Monthly,1021.57,1021.57,0.0,0.0,True,COMPLIANT
SEC-0004,LN-000710,Clo,391888.0,0.0458,Monthly,1495.71,1495.71,0.0,0.0,False,COMPLIANT
SEC-0005,LN-001880,Mbs,125226.23,0.0475,Semi-Annual,2974.12,2974.12,0.0,0.0,True,COMPLIANT
SEC-0006,LN-001185,Clo,379274.72,0.0698,Monthly,2206.11,2206.11,0.0,0.0,True,COMPLIANT
SEC-0007,LN-002225,Cmo,434033.41,0.0644,Semi-Annual,13975.88,13975.88,0.0,0.0,False,COMPLIANT
SEC-0008,LN-000285,Cmo,440524.58,0.0313,Monthly,1149.03,1149.03,0.0,0.0,False,COMPLIANT
SEC-0009,LN-000063,Abs,394000.06,0.0555,Semi-Annual,10933.5,10933.5,0.0,0.0,True,COMPLIANT
SEC-0010,LN-001003,Abs,209926.94,0.0748,Semi-Annual,7851.27,7851.27,0.0,0.0,False,COMPLIANT
SEC-0011,LN-000662,Clo,491085.93,0.0548,Monthly,2242.63,2242.63,0.0,0.0,False,COMPLIANT
SEC-0012,LN-002204,Clo,196000.89,0.0643,Monthly,1050.24,1050.24,0.0,0.0,False,COMPLIANT
SEC-0013,LN-001493,Abs,322926.45,0.0635,Semi-Annual,10252.91,10252.91,0.0,0.0,True,COMPLIANT
SEC-0014,LN-000967,Abs,88926.35,0.0425,Quarterly,944.84,944.84,0.0,0.0,False,COMPLIANT
SEC-0015,LN-000849,Clo,490419.96,0.0436,Quarterly,5345.58,5345.58,0.0,0.0,False,COMPLIANT
SEC-0016,LN-001108,Clo,354953.1,0.0612,Quarterly,5430.78,5430.78,0.0,0.0,True,COMPLIANT
SEC-0017,LN-000689,Clo,379155.0,0.05,Monthly,1579.81,1579.81,0.0,0.0,True,COMPLIANT
SEC-0018,LN-000148,Cmo,42230.58,0.0535,Semi-Annual,1129.67,1129.67,0.0,0.0,False,COMPLIANT
SEC-0019,LN-000342,Mbs,384074.73,0.0606,Monthly,1939.58,1939.58,0.0,0.0,True,COMPLIANT
SEC-0020,LN-001087,Mbs,389614.48,0.0639,Semi-Annual,12448.18,12448.18,0.0,0.0,False,COMPLIANT
SEC-0021,LN-001725,Abs,339168.64,0.0386,Monthly,1090.99,1090.99,0.0,0.0,True,COMPLIANT
SEC-0022,LN-001384,Cmo,153035.71,0.0323,Quarterly,1235.76,1235.76,0.0,0.0,False,COMPLIANT
SEC-0023,LN-000327,Clo,249948.12,0.0396,Monthly,824.83,824.83,0.0,0.0,False,COMPLIANT
SEC-0024,LN-001793,Clo,64112.84,0.0504,Monthly,269.27,269.27,0.0,0.0,True,COMPLIANT
SEC-0025,LN-001760,Abs,241077.66,0.0421,Monthly,845.78,845.78,0.0,0.0,False,COMPLIANT
SEC-0026,LN-000990,Abs,129473.69,0.0534,Quarterly,1728.47,1728.47,0.0,0.0,False,COMPLIANT
SEC-0027,LN-002263,Cmo,181057.52,0.0277,Quarterly,1253.82,1253.82,0.0,0.0,True,COMPLIANT
SEC-0028,LN-002483,Mbs,89674.2,0.0505,Semi-Annual,2264.27,2264.27,0.0,0.0,False,COMPLIANT
SEC-0029,LN-000952,Mbs,122726.64,0.0434,Monthly,443.86,443.86,0.0,0.0,False,COMPLIANT
SEC-0030,LN-000723,Clo,47518.63,0.0517,Quarterly,614.18,614.18,0.0,0.0,False,COMPLIANT
SEC-0031,LN-002080,Abs,460751.67,0.0461,Quarterly,5310.16,5310.16,0.0,0.0,True,COMPLIANT
SEC-0032,LN-002333,Cmo,269901.24,0.0392,Monthly,881.68,881.68,0.0,0.0,False,COMPLIANT
SEC-0033,LN-000429,Clo,204403.57,0.0702,Monthly,1195.76,1195.76,0.0,0.0,False,COMPLIANT
SEC-0034,LN-001501,Mbs,272164.31,0.0342,Monthly,775.67,775.67,0.0,0.0,False,COMPLIANT
SEC-0035,LN-000286,Mbs,317863.68,0.0591,Monthly,1565.48,1565.48,0.0,0.0,False,COMPLIANT
SEC-0036,LN-002066,Cmo,461720.61,0.0712,Monthly,2739.54,2739.54,0.0,0.0,True,COMPLIANT
SEC-0037,LN-000769,Clo,97559.55,0.0519,Quarterly,1265.84,1265.84,0.0,0.0,False,COMPLIANT
SEC-0038,LN-001395,Cmo,154820.72,0.0688,Monthly,887.64,887.64,0.0,0.0,False,COMPLIANT
SEC-0039,LN-000194,Clo,488136.77,0.0312,Quarterly,3807.47,3807.47,0.0,0.0,True,COMPLIANT
SEC-0040,LN-000988,Mbs,191884.56,0.0497,Semi-Annual,4768.33,4768.33,0.0,0.0,True,COMPLIANT
SEC-0041,LN-001137,Abs,21055.21,0.0479,Quarterly,252.14,252.14,0.0,0.0,True,COMPLIANT
SEC-0042,LN-002162,Abs,82345.31,0.0254,Quarterly,522.89,522.89,0.0,0.0,False,COMPLIANT
SEC-0043,LN-001702,Mbs,22905.96,0.0472,Monthly,90.1,90.1,0.0,0.0,False,COMPLIANT
SEC-0044,LN-000947,Abs,495062.34,0.0435,Semi-Annual,10767.61,10767.61,0.0,0.0,False,COMPLIANT
SEC-0045,LN-000831,Abs,146646.72,0.0585,Monthly,714.9,714.9,0.0,0.0,False,COMPLIANT
SEC-0046,LN-001921,Clo,462535.95,0.0719,Quarterly,8314.08,8314.08,0.0,0.0,False,COMPLIANT
SEC-0047,LN-000055,Cmo,497984.28,0.0293,Semi-Annual,7295.47,7295.47,0.0,0.0,False,COMPLIANT
SEC-0048,LN-000800,Clo,303922.2,0.0414,Quarterly,3145.59,3145.59,0.0,0.0,True,COMPLIANT
SEC-0049,LN-000778,Cmo,26266.19,0.0472,Quarterly,309.94,309.94,0.0,0.0,True,COMPLIANT
SEC-0050,LN-001482,Cmo,49979.9,0.0478,Monthly,199.09,199.09,0.0,0.0,True,COMPLIANT
SEC-0051,LN-001902,Abs,245978.64,0.0637,Monthly,1305.74,1305.74,0.0,0.0,False,COMPLIANT
SEC-0052,LN-002210,Cmo,209024.29,0.0472,Quarterly,2466.49,2466.49,0.0,0.0,False,COMPLIANT
SEC-0053,LN-002135,Cmo,307026.88,0.0264,Monthly,675.46,675.46,0.0,0.0,False,COMPLIANT
SEC-0054,LN-000055,Mbs,225035.43,0.0605,Quarterly,3403.66,3403.66,0.0,0.0,False,COMPLIANT
SEC-0055,LN-001824,Cmo,467697.66,0.0692,Monthly,2697.06,2697.06,0.0,0.0,False,COMPLIANT
SEC-0056,LN-001202,Mbs,272022.46,0.0507,Semi-Annual,6895.77,6895.77,0.0,0.0,False,COMPLIANT
SEC-0057,LN-000833,Clo,349925.77,0.0541,Monthly,1577.58,1577.58,0.0,0.0,False,COMPLIANT
SEC-0058,LN-000313,Abs,449277.78,0.0331,Quarterly,3717.77,3717.77,0.0,0.0,True,COMPLIANT
SEC-0059,LN-001859,Cmo,81967.22,0.036,Quarterly,737.7,737.7,0.0,0.0,False,COMPLIANT
SEC-0060,LN-002008,Mbs,122569.98,0.0368,Monthly,375.88,375.88,0.0,0.0,False,COMPLIANT
SEC-0061,LN-002007,Clo,62586.14,0.0465,Monthly,242.52,242.52,0.0,0.0,True,COMPLIANT
SEC-0062,LN-002491,Clo,78422.82,0.0714,Monthly,466.62,466.62,0.0,0.0,True,COMPLIANT
SEC-0063,LN-001791,Clo,261166.14,0.0511,Monthly,1112.13,1112.13,0.0,0.0,False,COMPLIANT
SEC-0064,LN-000328,Mbs,167377.84,0.0346,Monthly,482.61,482.61,0.0,0.0,False,COMPLIANT
SEC-0065,LN-001288,Mbs,217354.69,0.0383,Monthly,693.72,693.72,0.0,0.0,False,COMPLIANT
SEC-0066,LN-002144,Abs,491420.02,0.0442,Quarterly,5430.19,5430.19,0.0,0.0,True,COMPLIANT
SEC-0067,LN-001112,Cmo,86785.13,0.0562,Monthly,406.44,406.44,0.0,0.0,False,COMPLIANT
SEC-0068,LN-001312,Clo,274997.91,0.047,Semi-Annual,6462.45,6462.45,0.0,0.0,False,COMPLIANT
SEC-0069,LN-000452,Abs,58446.87,0.0446,Quarterly,651.68,651.68,0.0,0.0,False,COMPLIANT
SEC-0070,LN-001524,Mbs,166063.19,0.0532,Monthly,736.21,736.21,0.0,0.0,False,COMPLIANT
SEC-0071,LN-000165,Abs,268487.7,0.0371,Monthly,830.07,830.07,0.0,0.0,False,COMPLIANT
SEC-0072,LN-000182,Clo,473849.56,0.0289,Semi-Annual,6847.13,6847.13,0.0,0.0,True,COMPLIANT
SEC-0073,LN-000910,Clo,201701.83,0.0262,Monthly,440.38,440.38,0.0,0.0,False,COMPLIANT
SEC-0074,LN-000823,Abs,41804.28,0.0376,Quarterly,392.96,392.96,0.0,0.0,False,COMPLIANT
SEC-0075,LN-000944,Clo,200199.11,0.0296,Quarterly,1481.47,1481.47,0.0,0.0,False,COMPLIANT
SEC-0076,LN-002002,Mbs,81413.18,0.0418,Monthly,283.59,283.59,0.0,0.0,False,COMPLIANT
SEC-0077,LN-002055,Clo,122694.91,0.0636,Semi-Annual,3901.7,3901.7,0.0,0.0,False,COMPLIANT
SEC-0078,LN-000330,Cmo,312864.41,0.0608,Monthly,1585.18,1585.18,0.0,0.0,False,COMPLIANT
SEC-0079,LN-000775,Cmo,43037.69,0.0555,Monthly,199.05,199.05,0.0,0.0,False,COMPLIANT
SEC-0080,LN-002199,Clo,237714.64,0.0676,Semi-Annual,8034.75,8034.75,0.0,0.0,False,COMPLIANT
SEC-0081,LN-000147,Abs,308636.18,0.0391,Quarterly,3016.92,3016.92,0.0,0.0,True,COMPLIANT
SEC-0082,LN-000915,Clo,216710.61,0.0693,Semi-Annual,7509.02,7509.02,0.0,0.0,False,COMPLIANT
SEC-0083,LN-001572,Cmo,19371.91,0.045,Quarterly,217.93,217.93,0.0,0.0,False,COMPLIANT
SEC-0084,LN-001309,Mbs,492904.48,0.045,Quarterly,5545.18,5545.18,0.0,0.0,False,COMPLIANT
SEC-0085,LN-000082,Cmo,189886.73,0.0453,Semi-Annual,4300.93,4300.93,0.0,0.0,False,COMPLIANT
SEC-0086,LN-000514,Clo,391502.82,0.0299,Monthly,975.49,975.49,0.0,0.0,False,COMPLIANT
SEC-0087,LN-001921,Clo,169566.78,0.0738,Quarterly,3128.51,3128.51,0.0,0.0,False,COMPLIANT
SEC-0088,LN-001940,Abs,242758.21,0.0319,Quarterly,1936.0,1936.0,0.0,0.0,False,COMPLIANT
SEC-0089,LN-000746,Clo,200347.18,0.042,Monthly,701.22,701.22,0.0,0.0,False,COMPLIANT
SEC-0090,LN-001410,Clo,177844.22,0.041,Quarterly,1822.9,1822.9,0.0,0.0,False,COMPLIANT
SEC-0091,LN-000707,Mbs,20707.17,0.0287,Monthly,49.52,49.52,0.0,0.0,False,COMPLIANT
SEC-0092,LN-000471,Mbs,186410.26,0.0326,Quarterly,1519.24,1519.24,0.0,0.0,True,COMPLIANT
SEC-0093,LN-000396,Mbs,445850.1,0.0272,Quarterly,3031.78,3031.78,0.0,0.0,False,COMPLIANT
SEC-0094,LN-001556,Abs,348292.74,0.0396,Semi-Annual,6896.2,6896.2,0.0,0.0,False,COMPLIANT
SEC-0095,LN-002309,Abs,81257.2,0.0683,Monthly,462.49,462.49,0.0,0.0,True,COMPLIANT
SEC-0096,LN-000805,Cmo,299665.95,0.042,Quarterly,3146.49,3146.49,0.0,0.0,False,COMPLIANT
SEC-0097,LN-000934,Abs,447193.12,0.0312,Monthly,1162.7,1162.7,0.0,0.0,False,COMPLIANT
SEC-0098,LN-001280,Mbs,353016.68,0.0573,Quarterly,5056.96,5056.96,0.0,0.0,False,COMPLIANT
SEC-0099,LN-001758,Abs,82855.35,0.0748,Quarterly,1549.4,1549.4,0.0,0.0,True,COMPLIANT
SEC-0100,LN-000905,Clo,435237.92,0.0366,Quarterly,3982.43,3982.43,0.0,0.0,False,COMPLIANT
SEC-0001,LN-001077,Abs,157756.57,0.039,Semi-Annual,3076.25,3076.25,0.0,0.0,False,COMPLIANT
SEC-0002,LN-001891,Clo,232497.31,0.0736,Semi-Annual,8555.9,8555.9,0.0,0.0,False,COMPLIANT
SEC-0003,LN-001524,Cmo,267809.95,0.0339,Monthly,756.56,756.56,0.0,0.0,False,COMPLIANT
SEC-0004,LN-001388,Clo,426748.24,0.0506,Monthly,1799.46,1799.46,0.0,0.0,False,COMPLIANT
SEC-0005,LN-001304,Mbs,466487.67,0.037,Quarterly,4315.01,4315.01,0.0,0.0,False,COMPLIANT
SEC-0006,LN-000593,Cmo,465529.91,0.0716,Monthly,2777.66,2777.66,0.0,0.0,False,COMPLIANT
SEC-0007,LN-002107,Cmo,13897.55,0.0741,Monthly,85.82,85.82,0.0,0.0,True,COMPLIANT
SEC-0008,LN-000128,Cmo,461725.36,0.0657,Quarterly,7583.84,7583.84,0.0,0.0,False,COMPLIANT
SEC-0009,LN-000736,Mbs,36649.61,0.0407,Monthly,124.3,124.3,0.0,0.0,False,COMPLIANT
SEC-0010,LN-000521,Clo,140229.09,0.0452,Monthly,528.2,528.2,0.0,0.0,False,COMPLIANT
SEC-0011,LN-000237,Cmo,262344.05,0.0371,Semi-Annual,4866.48,4866.48,0.0,0.0,False,COMPLIANT
SEC-0012,LN-001305,Mbs,245163.59,0.0695,Monthly,1419.91,1419.91,0.0,0.0,False,COMPLIANT
SEC-0013,LN-001782,Cmo,306307.8,0.0707,Monthly,1804.66,1804.66,0.0,0.0,False,COMPLIANT
SEC-0014,LN-001302,Cmo,244928.65,0.0459,Monthly,936.85,826.07,-110.77999999999997,0.118247,False,NON-COMPLIANT
SEC-0015,LN-002052,Mbs,467844.08,0.0578,Semi-Annual,13520.69,13520.69,0.0,0.0,False,COMPLIANT
SEC-0016,LN-000442,Abs,127868.94,0.0333,Semi-Annual,2129.02,2129.02,0.0,0.0,False,COMPLIANT
SEC-0017,LN-002077,Cmo,144272.1,0.0467,Quarterly,1684.38,1684.38,0.0,0.0,True,COMPLIANT
SEC-0018,LN-000805,Abs,461161.59,0.0566,Monthly,2175.15,2175.15,0.0,0.0,True,COMPLIANT
SEC-0019,LN-000075,Cmo,47602.36,0.0443,Semi-Annual,1054.39,1054.39,0.0,0.0,False,COMPLIANT
SEC-0020,LN-002176,Abs,308684.8,0.0429,Quarterly,3310.64,3310.64,0.0,0.0,False,COMPLIANT
SEC-0021,LN-002090,Clo,344050.62,0.025,Semi-Annual,4300.63,4300.63,0.0,0.0,False,COMPLIANT
SEC-0022,LN-001380,Abs,257715.44,0.0652,Quarterly,4200.76,4200.76,0.0,0.0,False,COMPLIANT
SEC-0023,LN-000041,Abs,350173.62,0.0695,Monthly,2028.09,2028.09,0.0,0.0,False,COMPLIANT
SEC-0024,LN-002082,Abs,94649.78,0.0735,Monthly,579.73,579.73,0.0,0.0,True,COMPLIANT
SEC-0025,LN-001701,Abs,427789.79,0.061,Monthly,2174.6,2174.6,0.0,0.0,False,COMPLIANT
SEC-0026,LN-001402,Clo,78612.59,0.0524,Monthly,343.27,343.27,0.0,0.0,False,COMPLIANT
SEC-0027,LN-000588,Mbs,206398.1,0.0385,Quarterly,1986.58,1986.58,0.0,0.0,False,COMPLIANT
SEC-0028,LN-001623,Abs,46876.22,0.075,Semi-Annual,1757.86,1757.86,0.0,0.0,False,COMPLIANT
SEC-0029,LN-000342,Mbs,277153.43,0.0545,Quarterly,3776.22,3776.22,0.0,0.0,False,COMPLIANT
SEC-0030,LN-002075,Cmo,338175.45,0.0591,Monthly,1665.51,1665.51,0.0,0.0,False,COMPLIANT
SEC-0031,LN-000646,Mbs,471198.6,0.0591,Monthly,2320.65,2320.65,0.0,0.0,False,COMPLIANT
SEC-0032,LN-000731,Abs,372274.74,0.0673,Monthly,2087.84,2087.84,0.0,0.0,False,COMPLIANT
SEC-0033,LN-000168,Mbs,275140.43,0.0255,Monthly,584.67,584.67,0.0,0.0,False,COMPLIANT
SEC-0034,LN-000610,Clo,466982.34,0.036,Monthly,1400.95,1400.95,0.0,0.0,True,COMPLIANT
SEC-0035,LN-002316,Clo,244434.05,0.0583,Quarterly,3562.63,3562.63,0.0,0.0,False,COMPLIANT
SEC-0036,LN-001773,Abs,284990.77,0.0698,Monthly,1657.7,1657.7,0.0,0.0,False,COMPLIANT
SEC-0037,LN-002041,Mbs,302088.28,0.0593,Semi-Annual,8956.92,8956.92,0.0,0.0,True,COMPLIANT
SEC-0038,LN-000455,Cmo,210890.07,0.0457,Monthly,803.14,803.14,0.0,0.0,True,COMPLIANT
SEC-0039,LN-001709,Clo,420856.52,0.0431,Semi-Annual,9069.46,9069.46,0.0,0.0,False,COMPLIANT
SEC-0040,LN-000702,Abs,100736.21,0.0619,Quarterly,1558.89,1558.89,0.0,0.0,False,COMPLIANT
SEC-0041,LN-001600,Clo,281872.67,0.0621,Monthly,1458.69,1458.69,0.0,0.0,True,COMPLIANT
